,Prep,Month,nino34,probNeutral,probNino,probNina,state,nextState
2007-08-25,1.1,8,-0.6199026999999999,0.39,0.01,0.6,1,1
2007-08-26,14.8,8,-0.6559579000000001,0.39,0.01,0.6,1,1
2007-08-27,0.2,8,-0.6923166999999999,0.39,0.01,0.6,1,0
2007-08-28,0.0,8,-0.6810925999999999,0.39,0.01,0.6,0,1
2007-08-29,5.3,8,-0.6171795999999999,0.39,0.01,0.6,1,1
2007-08-30,0.2,8,-0.6409305999999999,0.39,0.01,0.6,1,0
2007-08-31,0.0,8,-0.6696166,0.39,0.01,0.6,0,1
2007-09-01,0.8,9,-0.7098591999999999,0.34,0.01,0.65,1,1
2007-09-02,3.9,9,-0.7677116,0.34,0.01,0.65,1,0
2007-09-03,0.0,9,-0.7878764,0.34,0.01,0.65,0,1
2007-09-04,0.2,9,-0.7281694000000001,0.34,0.01,0.65,1,0
2007-09-05,0.0,9,-0.6889337,0.34,0.01,0.65,0,1
2007-09-06,1.0,9,-0.6617307,0.34,0.01,0.65,1,0
2007-09-07,0.0,9,-0.7303837,0.34,0.01,0.65,0,1
2007-09-08,0.5,9,-0.798924,0.34,0.01,0.65,1,1
2007-09-09,0.3,9,-0.7915565,0.34,0.01,0.65,1,0
2007-09-10,0.0,9,-0.8175579000000001,0.34,0.01,0.65,0,1
2007-09-11,2.0,9,-0.8343439,0.34,0.01,0.65,1,0
2007-09-12,0.0,9,-0.7972199000000001,0.34,0.01,0.65,0,1
2007-09-13,0.4,9,-0.7023067,0.34,0.01,0.65,1,0
2007-09-14,0.0,9,-0.6386678000000001,0.34,0.01,0.65,0,1
2007-09-15,2.2,9,-0.6007766999999999,0.34,0.01,0.65,1,1
2007-09-16,0.2,9,-0.6065915,0.34,0.01,0.65,1,0
2007-09-17,0.0,9,-0.6277679,0.34,0.01,0.65,0,0
2007-09-18,0.0,9,-0.6473269,0.34,0.01,0.65,0,1
2007-09-19,0.3,9,-0.731962,0.34,0.01,0.65,1,0
2007-09-20,0.0,9,-0.8239565999999999,0.34,0.01,0.65,0,0
2007-09-21,0.0,9,-0.9264184999999999,0.34,0.01,0.65,0,0
2007-09-22,0.0,9,-0.9983654000000001,0.34,0.01,0.65,0,1
2007-09-23,0.8,9,-1.006683,0.34,0.01,0.65,1,1
2007-09-24,0.4,9,-1.00547,0.34,0.01,0.65,1,1
2007-09-25,0.1,9,-0.9915403,0.34,0.01,0.65,1,0
2007-09-26,0.0,9,-1.053519,0.34,0.01,0.65,0,1
2007-09-27,2.1,9,-1.166665,0.34,0.01,0.65,1,1
2007-09-28,0.3,9,-1.2413459999999998,0.34,0.01,0.65,1,0
2007-09-29,0.0,9,-1.2735239999999999,0.34,0.01,0.65,0,1
2007-09-30,2.5,9,-1.347906,0.34,0.01,0.65,1,1
2007-10-01,0.1,10,-1.347429,0.09,0.01,0.9,1,0
2007-10-02,0.0,10,-1.373224,0.09,0.01,0.9,0,0
2007-10-03,0.0,10,-1.416542,0.09,0.01,0.9,0,0
2007-10-04,0.0,10,-1.465191,0.09,0.01,0.9,0,1
2007-10-05,0.1,10,-1.480198,0.09,0.01,0.9,1,0
2007-10-06,0.0,10,-1.469498,0.09,0.01,0.9,0,1
2007-10-07,7.4,10,-1.417807,0.09,0.01,0.9,1,1
2007-10-08,9.9,10,-1.3696540000000001,0.09,0.01,0.9,1,1
2007-10-09,1.3,10,-1.265472,0.09,0.01,0.9,1,1
2007-10-10,7.7,10,-1.214021,0.09,0.01,0.9,1,1
2007-10-11,12.4,10,-1.213727,0.09,0.01,0.9,1,1
2007-10-12,0.3,10,-1.241586,0.09,0.01,0.9,1,1
2007-10-13,0.3,10,-1.257093,0.09,0.01,0.9,1,1
2007-10-14,10.5,10,-1.251378,0.09,0.01,0.9,1,0
2007-10-15,0.0,10,-1.237287,0.09,0.01,0.9,0,0
2007-10-16,0.0,10,-1.155858,0.09,0.01,0.9,0,1
2007-10-17,2.7,10,-1.037719,0.09,0.01,0.9,1,1
2007-10-18,23.4,10,-0.9595519,0.09,0.01,0.9,1,1
2007-10-19,23.0,10,-0.9136081,0.09,0.01,0.9,1,1
2007-10-20,0.2,10,-0.9019209999999999,0.09,0.01,0.9,1,1
2007-10-21,12.2,10,-0.8663445,0.09,0.01,0.9,1,0
2007-10-22,0.0,10,-0.82939,0.09,0.01,0.9,0,1
2007-10-23,0.7,10,-0.8188137,0.09,0.01,0.9,1,0
2007-10-24,0.0,10,-0.7984462,0.09,0.01,0.9,0,1
2007-10-25,0.3,10,-0.8254161,0.09,0.01,0.9,1,1
2007-10-26,5.4,10,-0.9033211,0.09,0.01,0.9,1,1
2007-10-27,6.4,10,-0.9687485999999998,0.09,0.01,0.9,1,1
2007-10-28,32.3,10,-1.016224,0.09,0.01,0.9,1,1
2007-10-29,36.5,10,-0.9937782,0.09,0.01,0.9,1,1
2007-10-30,3.5,10,-0.9554902,0.09,0.01,0.9,1,1
2007-10-31,4.0,10,-0.9880106,0.09,0.01,0.9,1,1
2007-11-01,3.8,11,-1.0609389999999999,0.02,0.01,0.97,1,1
2007-11-02,5.4,11,-1.1119350000000001,0.02,0.01,0.97,1,1
2007-11-03,6.5,11,-1.170321,0.02,0.01,0.97,1,1
2007-11-04,3.7,11,-1.263659,0.02,0.01,0.97,1,1
2007-11-05,22.8,11,-1.358067,0.02,0.01,0.97,1,1
2007-11-06,4.0,11,-1.349645,0.02,0.01,0.97,1,1
2007-11-07,2.6,11,-1.3229,0.02,0.01,0.97,1,1
2007-11-08,3.8,11,-1.274186,0.02,0.01,0.97,1,1
2007-11-09,5.7,11,-1.245577,0.02,0.01,0.97,1,1
2007-11-10,14.6,11,-1.2178639999999998,0.02,0.01,0.97,1,1
2007-11-11,0.2,11,-1.1614360000000001,0.02,0.01,0.97,1,0
2007-11-12,0.0,11,-1.192415,0.02,0.01,0.97,0,1
2007-11-13,16.3,11,-1.2403110000000002,0.02,0.01,0.97,1,0
2007-11-14,0.0,11,-1.284869,0.02,0.01,0.97,0,0
2007-11-15,0.0,11,-1.296094,0.02,0.01,0.97,0,1
2007-11-16,0.4,11,-1.364719,0.02,0.01,0.97,1,1
2007-11-17,0.5,11,-1.4152129999999998,0.02,0.01,0.97,1,0
2007-11-18,0.0,11,-1.42875,0.02,0.01,0.97,0,0
2007-11-19,0.0,11,-1.375174,0.02,0.01,0.97,0,1
2007-11-20,3.2,11,-1.292051,0.02,0.01,0.97,1,1
2007-11-21,2.0,11,-1.2219389999999999,0.02,0.01,0.97,1,1
2007-11-22,0.3,11,-1.194394,0.02,0.01,0.97,1,0
2007-11-23,0.0,11,-1.1511069999999999,0.02,0.01,0.97,0,1
2007-11-24,8.0,11,-1.102798,0.02,0.01,0.97,1,0
2007-11-25,0.0,11,-1.110737,0.02,0.01,0.97,0,0
2007-11-26,0.0,11,-1.139669,0.02,0.01,0.97,0,0
2007-11-27,0.0,11,-1.190164,0.02,0.01,0.97,0,1
2007-11-28,13.3,11,-1.215207,0.02,0.01,0.97,1,1
2007-11-29,0.3,11,-1.175222,0.02,0.01,0.97,1,0
2007-11-30,0.0,11,-1.135207,0.02,0.01,0.97,0,1
2007-12-01,3.1,12,-1.0721100000000001,0.02,0.01,0.97,1,1
2007-12-02,0.3,12,-1.06239,0.02,0.01,0.97,1,1
2007-12-03,10.8,12,-1.0426309999999999,0.02,0.01,0.97,1,1
2007-12-04,0.3,12,-1.054538,0.02,0.01,0.97,1,1
2007-12-05,0.9,12,-1.06897,0.02,0.01,0.97,1,0
2007-12-06,0.0,12,-1.030398,0.02,0.01,0.97,0,1
2007-12-07,2.8,12,-1.077267,0.02,0.01,0.97,1,1
2007-12-08,4.5,12,-1.126466,0.02,0.01,0.97,1,1
2007-12-09,12.6,12,-1.161756,0.02,0.01,0.97,1,1
2007-12-10,0.3,12,-1.2088889999999999,0.02,0.01,0.97,1,0
2007-12-11,0.0,12,-1.2681790000000002,0.02,0.01,0.97,0,1
2007-12-12,5.7,12,-1.3090870000000001,0.02,0.01,0.97,1,1
2007-12-13,0.3,12,-1.268053,0.02,0.01,0.97,1,0
2007-12-14,0.0,12,-1.192857,0.02,0.01,0.97,0,1
2007-12-15,13.4,12,-1.121677,0.02,0.01,0.97,1,0
2007-12-16,0.0,12,-1.120795,0.02,0.01,0.97,0,1
2007-12-17,10.4,12,-1.1585219999999998,0.02,0.01,0.97,1,1
2007-12-18,7.2,12,-1.1368719999999999,0.02,0.01,0.97,1,1
2007-12-19,4.8,12,-1.1694799999999999,0.02,0.01,0.97,1,0
2007-12-20,0.0,12,-1.15341,0.02,0.01,0.97,0,1
2007-12-21,1.7,12,-1.10141,0.02,0.01,0.97,1,1
2007-12-22,1.2,12,-1.005796,0.02,0.01,0.97,1,1
2007-12-23,0.7,12,-0.9440569,0.02,0.01,0.97,1,1
2007-12-24,1.8,12,-0.9443985,0.02,0.01,0.97,1,0
2007-12-25,0.0,12,-0.9389875,0.02,0.01,0.97,0,0
2007-12-26,0.0,12,-0.9626433000000001,0.02,0.01,0.97,0,0
2007-12-27,0.0,12,-1.04021,0.02,0.01,0.97,0,0
2007-12-28,0.0,12,-1.1858469999999999,0.02,0.01,0.97,0,0
2007-12-29,0.0,12,-1.293141,0.02,0.01,0.97,0,1
2007-12-30,0.1,12,-1.3557860000000002,0.02,0.01,0.97,1,0
2007-12-31,0.0,12,-1.397043,0.02,0.01,0.97,0,0
2008-01-01,0.0,1,-1.490242,0.03,0.01,0.96,0,0
2008-01-02,0.0,1,-1.630408,0.03,0.01,0.96,0,0
2008-01-03,0.0,1,-1.72377,0.03,0.01,0.96,0,0
2008-01-04,0.0,1,-1.8039349999999998,0.03,0.01,0.96,0,0
2008-01-05,0.0,1,-1.8206369999999998,0.03,0.01,0.96,0,0
2008-01-06,0.0,1,-1.770375,0.03,0.01,0.96,0,1
2008-01-07,0.1,1,-1.7487830000000002,0.03,0.01,0.96,1,1
2008-01-08,2.1,1,-1.755669,0.03,0.01,0.96,1,1
2008-01-09,2.3,1,-1.81804,0.03,0.01,0.96,1,1
2008-01-10,0.3,1,-1.9108470000000002,0.03,0.01,0.96,1,0
2008-01-11,0.0,1,-1.9986,0.03,0.01,0.96,0,0
2008-01-12,0.0,1,-2.02452,0.03,0.01,0.96,0,0
2008-01-13,0.0,1,-1.94423,0.03,0.01,0.96,0,0
2008-01-14,0.0,1,-1.8798400000000002,0.03,0.01,0.96,0,0
2008-01-15,0.0,1,-1.8440830000000001,0.03,0.01,0.96,0,0
2008-01-16,0.0,1,-1.8018490000000003,0.03,0.01,0.96,0,0
2008-01-17,0.0,1,-1.771727,0.03,0.01,0.96,0,0
2008-01-18,0.0,1,-1.773768,0.03,0.01,0.96,0,0
2008-01-19,0.0,1,-1.6872310000000001,0.03,0.01,0.96,0,1
2008-01-20,0.8,1,-1.66465,0.03,0.01,0.96,1,0
2008-01-21,0.0,1,-1.620567,0.03,0.01,0.96,0,0
2008-01-22,0.0,1,-1.620033,0.03,0.01,0.96,0,0
2008-01-23,0.0,1,-1.5977219999999999,0.03,0.01,0.96,0,1
2008-01-24,2.1,1,-1.538934,0.03,0.01,0.96,1,1
2008-01-25,22.5,1,-1.413424,0.03,0.01,0.96,1,1
2008-01-26,0.3,1,-1.33966,0.03,0.01,0.96,1,0
2008-01-27,0.0,1,-1.357004,0.03,0.01,0.96,0,0
2008-01-28,0.0,1,-1.388147,0.03,0.01,0.96,0,0
2008-01-29,0.0,1,-1.403202,0.03,0.01,0.96,0,0
2008-01-30,0.0,1,-1.349102,0.03,0.01,0.96,0,0
2008-01-31,0.0,1,-1.325676,0.03,0.01,0.96,0,0
2008-02-01,0.0,2,-1.330535,0.04,0.01,0.95,0,0
2008-02-02,0.0,2,-1.311178,0.04,0.01,0.95,0,0
2008-02-03,0.0,2,-1.346065,0.04,0.01,0.95,0,0
2008-02-04,0.0,2,-1.388047,0.04,0.01,0.95,0,0
2008-02-05,0.0,2,-1.480689,0.04,0.01,0.95,0,0
2008-02-06,0.0,2,-1.543776,0.04,0.01,0.95,0,0
2008-02-07,0.0,2,-1.6868349999999999,0.04,0.01,0.95,0,0
2008-02-08,0.0,2,-1.7836580000000002,0.04,0.01,0.95,0,1
2008-02-09,0.1,2,-1.862098,0.04,0.01,0.95,1,1
2008-02-10,2.8,2,-1.9361150000000003,0.04,0.01,0.95,1,0
2008-02-11,0.0,2,-1.986689,0.04,0.01,0.95,0,0
2008-02-12,0.0,2,-1.976573,0.04,0.01,0.95,0,0
2008-02-13,0.0,2,-1.9433650000000002,0.04,0.01,0.95,0,0
2008-02-14,0.0,2,-1.899214,0.04,0.01,0.95,0,1
2008-02-15,10.1,2,-1.829433,0.04,0.01,0.95,1,1
2008-02-16,2.4,2,-1.794513,0.04,0.01,0.95,1,1
2008-02-17,10.3,2,-1.7363520000000001,0.04,0.01,0.95,1,1
2008-02-18,24.1,2,-1.6248040000000001,0.04,0.01,0.95,1,1
2008-02-19,11.6,2,-1.600565,0.04,0.01,0.95,1,1
2008-02-20,4.4,2,-1.567229,0.04,0.01,0.95,1,1
2008-02-21,8.2,2,-1.5296290000000001,0.04,0.01,0.95,1,1
2008-02-22,4.8,2,-1.422894,0.04,0.01,0.95,1,0
2008-02-23,0.0,2,-1.3975959999999998,0.04,0.01,0.95,0,1
2008-02-24,0.3,2,-1.468425,0.04,0.01,0.95,1,1
2008-02-25,0.5,2,-1.517419,0.04,0.01,0.95,1,1
2008-02-26,1.0,2,-1.486765,0.04,0.01,0.95,1,0
2008-02-27,0.0,2,-1.416795,0.04,0.01,0.95,0,1
2008-02-28,4.0,2,-1.326734,0.04,0.01,0.95,1,0
2008-02-29,0.0,2,-1.19415,0.04,0.01,0.95,0,0
2008-03-01,0.0,3,-1.127261,0.14,0.01,0.85,0,1
2008-03-02,1.0,3,-1.074096,0.14,0.01,0.85,1,1
2008-03-03,8.4,3,-1.003305,0.14,0.01,0.85,1,1
2008-03-04,0.4,3,-0.9864665000000001,0.14,0.01,0.85,1,1
2008-03-05,3.5,3,-0.9847509,0.14,0.01,0.85,1,0
2008-03-06,0.0,3,-1.0289620000000002,0.14,0.01,0.85,0,0
2008-03-07,0.0,3,-1.016893,0.14,0.01,0.85,0,0
2008-03-08,0.0,3,-0.9843395,0.14,0.01,0.85,0,1
2008-03-09,2.2,3,-0.9280049000000001,0.14,0.01,0.85,1,1
2008-03-10,1.3,3,-0.8611393,0.14,0.01,0.85,1,0
2008-03-11,0.0,3,-0.8177163000000001,0.14,0.01,0.85,0,1
2008-03-12,16.6,3,-0.8199438,0.14,0.01,0.85,1,1
2008-03-13,0.1,3,-0.8491634,0.14,0.01,0.85,1,1
2008-03-14,25.7,3,-0.8976860000000001,0.14,0.01,0.85,1,0
2008-03-15,0.0,3,-0.8963791999999999,0.14,0.01,0.85,0,0
2008-03-16,0.0,3,-0.8973242,0.14,0.01,0.85,0,0
2008-03-17,0.0,3,-0.920334,0.14,0.01,0.85,0,0
2008-03-18,0.0,3,-0.9306015,0.14,0.01,0.85,0,1
2008-03-19,6.2,3,-0.9187851999999999,0.14,0.01,0.85,1,1
2008-03-20,7.0,3,-0.9134825000000001,0.14,0.01,0.85,1,0
2008-03-21,0.0,3,-0.9043302,0.14,0.01,0.85,0,0
2008-03-22,0.0,3,-0.9183226999999999,0.14,0.01,0.85,0,0
2008-03-23,0.0,3,-0.9401664000000001,0.14,0.01,0.85,0,0
2008-03-24,0.0,3,-0.9546657,0.14,0.01,0.85,0,1
2008-03-25,5.0,3,-0.8870306999999998,0.14,0.01,0.85,1,1
2008-03-26,0.1,3,-0.8810058000000001,0.14,0.01,0.85,1,0
2008-03-27,0.0,3,-0.9359361999999999,0.14,0.01,0.85,0,0
2008-03-28,0.0,3,-0.891007,0.14,0.01,0.85,0,0
2008-03-29,0.0,3,-0.8544860999999999,0.14,0.01,0.85,0,1
2008-03-30,11.0,3,-0.8362216,0.14,0.01,0.85,1,1
2008-03-31,0.5,3,-0.848159,0.14,0.01,0.85,1,1
2008-04-01,0.6,4,-0.8238766,0.35,0.05,0.6,1,0
2008-04-02,0.0,4,-0.7985601,0.35,0.05,0.6,0,0
2008-04-03,0.0,4,-0.7618375,0.35,0.05,0.6,0,1
2008-04-04,4.4,4,-0.7767546,0.35,0.05,0.6,1,0
2008-04-05,0.0,4,-0.8030616999999999,0.35,0.05,0.6,0,1
2008-04-06,1.6,4,-0.8445520000000001,0.35,0.05,0.6,1,1
2008-04-07,0.8,4,-0.8451678,0.35,0.05,0.6,1,1
2008-04-08,14.7,4,-0.8107651,0.35,0.05,0.6,1,1
2008-04-09,0.4,4,-0.7925196,0.35,0.05,0.6,1,0
2008-04-10,0.0,4,-0.8095185,0.35,0.05,0.6,0,1
2008-04-11,7.1,4,-0.7651295,0.35,0.05,0.6,1,1
2008-04-12,4.0,4,-0.7865576,0.35,0.05,0.6,1,1
2008-04-13,6.2,4,-0.8301117,0.35,0.05,0.6,1,1
2008-04-14,12.4,4,-0.8458498,0.35,0.05,0.6,1,1
2008-04-15,13.6,4,-0.8796700999999999,0.35,0.05,0.6,1,0
2008-04-16,0.0,4,-0.8644780999999999,0.35,0.05,0.6,0,0
2008-04-17,0.0,4,-0.7593923,0.35,0.05,0.6,0,0
2008-04-18,0.0,4,-0.7078614000000001,0.35,0.05,0.6,0,0
2008-04-19,0.0,4,-0.6652296999999999,0.35,0.05,0.6,0,1
2008-04-20,0.5,4,-0.7114083999999999,0.35,0.05,0.6,1,1
2008-04-21,0.2,4,-0.7166336999999999,0.35,0.05,0.6,1,0
2008-04-22,0.0,4,-0.6791427,0.35,0.05,0.6,0,1
2008-04-23,7.1,4,-0.6374608,0.35,0.05,0.6,1,1
2008-04-24,0.4,4,-0.6187060999999999,0.35,0.05,0.6,1,1
2008-04-25,31.0,4,-0.6411876999999999,0.35,0.05,0.6,1,1
2008-04-26,5.4,4,-0.5808688,0.35,0.05,0.6,1,1
2008-04-27,1.1,4,-0.5071495,0.35,0.05,0.6,1,1
2008-04-28,0.6,4,-0.43114129999999995,0.35,0.05,0.6,1,1
2008-04-29,4.8,4,-0.37436820000000004,0.35,0.05,0.6,1,1
2008-04-30,0.5,4,-0.4041235,0.35,0.05,0.6,1,1
2008-05-01,21.9,5,-0.44336099999999995,0.6,0.05,0.35,1,0
2008-05-02,0.0,5,-0.4348072,0.6,0.05,0.35,0,1
2008-05-03,0.2,5,-0.4562819,0.6,0.05,0.35,1,1
2008-05-04,24.4,5,-0.5697083000000001,0.6,0.05,0.35,1,1
2008-05-05,16.4,5,-0.7072318,0.6,0.05,0.35,1,0
2008-05-06,0.0,5,-0.739276,0.6,0.05,0.35,0,1
2008-05-07,0.8,5,-0.7436855,0.6,0.05,0.35,1,1
2008-05-08,6.8,5,-0.7422588000000001,0.6,0.05,0.35,1,1
2008-05-09,0.1,5,-0.7561380999999999,0.6,0.05,0.35,1,0
2008-05-10,0.0,5,-0.7822783,0.6,0.05,0.35,0,1
2008-05-11,0.1,5,-0.8139012,0.6,0.05,0.35,1,0
2008-05-12,0.0,5,-0.7715946,0.6,0.05,0.35,0,1
2008-05-13,0.1,5,-0.7217391,0.6,0.05,0.35,1,0
2008-05-14,0.0,5,-0.6882879,0.6,0.05,0.35,0,1
2008-05-15,4.5,5,-0.669026,0.6,0.05,0.35,1,1
2008-05-16,1.6,5,-0.6517470000000001,0.6,0.05,0.35,1,1
2008-05-17,3.3,5,-0.6178663000000001,0.6,0.05,0.35,1,1
2008-05-18,0.3,5,-0.5832399,0.6,0.05,0.35,1,0
2008-05-19,0.0,5,-0.5540915,0.6,0.05,0.35,0,1
2008-05-20,20.2,5,-0.48437939999999996,0.6,0.05,0.35,1,1
2008-05-21,9.4,5,-0.3843,0.6,0.05,0.35,1,1
2008-05-22,6.5,5,-0.30926479999999995,0.6,0.05,0.35,1,1
2008-05-23,24.1,5,-0.36419159999999995,0.6,0.05,0.35,1,1
2008-05-24,32.5,5,-0.43469540000000007,0.6,0.05,0.35,1,1
2008-05-25,0.7,5,-0.48794490000000007,0.6,0.05,0.35,1,1
2008-05-26,31.0,5,-0.48998679999999994,0.6,0.05,0.35,1,1
2008-05-27,3.3,5,-0.4396811,0.6,0.05,0.35,1,1
2008-05-28,8.0,5,-0.44014,0.6,0.05,0.35,1,1
2008-05-29,0.3,5,-0.4870697,0.6,0.05,0.35,1,1
2008-05-30,3.8,5,-0.5144062,0.6,0.05,0.35,1,1
2008-05-31,5.6,5,-0.5208501,0.6,0.05,0.35,1,0
2008-06-01,0.0,6,-0.4426127,0.75,0.1,0.15,0,1
2008-06-02,12.4,6,-0.4071254,0.75,0.1,0.15,1,1
2008-06-03,3.8,6,-0.4197366,0.75,0.1,0.15,1,0
2008-06-04,0.0,6,-0.45068290000000005,0.75,0.1,0.15,0,1
2008-06-05,0.3,6,-0.4418942,0.75,0.1,0.15,1,1
2008-06-06,0.3,6,-0.4287089,0.75,0.1,0.15,1,1
2008-06-07,1.0,6,-0.4530331,0.75,0.1,0.15,1,1
2008-06-08,5.6,6,-0.5363204,0.75,0.1,0.15,1,0
2008-06-09,0.0,6,-0.5997697,0.75,0.1,0.15,0,1
2008-06-10,12.6,6,-0.6482858,0.75,0.1,0.15,1,1
2008-06-11,0.1,6,-0.586371,0.75,0.1,0.15,1,0
2008-06-12,0.0,6,-0.5577385,0.75,0.1,0.15,0,0
2008-06-13,0.0,6,-0.5359596999999999,0.75,0.1,0.15,0,0
2008-06-14,0.0,6,-0.560829,0.75,0.1,0.15,0,1
2008-06-15,6.2,6,-0.6519899,0.75,0.1,0.15,1,1
2008-06-16,4.4,6,-0.6368611,0.75,0.1,0.15,1,1
2008-06-17,10.3,6,-0.5687618,0.75,0.1,0.15,1,1
2008-06-18,0.2,6,-0.5150743,0.75,0.1,0.15,1,1
2008-06-19,13.8,6,-0.47989259999999995,0.75,0.1,0.15,1,1
2008-06-20,1.0,6,-0.4303358,0.75,0.1,0.15,1,1
2008-06-21,7.5,6,-0.4636542,0.75,0.1,0.15,1,1
2008-06-22,7.3,6,-0.5140935000000001,0.75,0.1,0.15,1,1
2008-06-23,0.8,6,-0.4374263,0.75,0.1,0.15,1,1
2008-06-24,14.8,6,-0.38530590000000003,0.75,0.1,0.15,1,1
2008-06-25,0.4,6,-0.35491849999999997,0.75,0.1,0.15,1,1
2008-06-26,14.0,6,-0.31487059999999994,0.75,0.1,0.15,1,0
2008-06-27,0.0,6,-0.2768677,0.75,0.1,0.15,0,1
2008-06-28,2.7,6,-0.2419257,0.75,0.1,0.15,1,0
2008-06-29,0.0,6,-0.20672849999999998,0.75,0.1,0.15,0,0
2008-06-30,0.0,6,-0.21604890000000002,0.75,0.1,0.15,0,1
2008-07-01,2.0,7,-0.1840121,0.75,0.15,0.1,1,1
2008-07-02,0.3,7,-0.1243654,0.75,0.15,0.1,1,1
2008-07-03,0.3,7,-0.09270668,0.75,0.15,0.1,1,0
2008-07-04,0.0,7,-0.1027694,0.75,0.15,0.1,0,1
2008-07-05,4.4,7,-0.1016418,0.75,0.15,0.1,1,1
2008-07-06,0.5,7,-0.06580517,0.75,0.15,0.1,1,0
2008-07-07,0.0,7,-0.0807057,0.75,0.15,0.1,0,1
2008-07-08,2.8,7,-0.09877808,0.75,0.15,0.1,1,1
2008-07-09,0.4,7,-0.07975264,0.75,0.15,0.1,1,1
2008-07-10,7.5,7,-0.07901677,0.75,0.15,0.1,1,0
2008-07-11,0.0,7,-0.08351033,0.75,0.15,0.1,0,1
2008-07-12,1.5,7,-0.05222984,0.75,0.15,0.1,1,1
2008-07-13,8.9,7,-0.03544771,0.75,0.15,0.1,1,1
2008-07-14,2.3,7,-0.04070492,0.75,0.15,0.1,1,1
2008-07-15,0.1,7,-0.06379943,0.75,0.15,0.1,1,1
2008-07-16,0.9,7,-0.1307944,0.75,0.15,0.1,1,1
2008-07-17,8.1,7,-0.1689414,0.75,0.15,0.1,1,1
2008-07-18,8.7,7,-0.2029406,0.75,0.15,0.1,1,1
2008-07-19,0.3,7,-0.2312603,0.75,0.15,0.1,1,0
2008-07-20,0.0,7,-0.2168926,0.75,0.15,0.1,0,1
2008-07-21,0.9,7,-0.2135186,0.75,0.15,0.1,1,1
2008-07-22,2.9,7,-0.2134748,0.75,0.15,0.1,1,0
2008-07-23,0.0,7,-0.20495100000000002,0.75,0.15,0.1,0,0
2008-07-24,0.0,7,-0.13863370000000003,0.75,0.15,0.1,0,1
2008-07-25,0.2,7,-0.1101068,0.75,0.15,0.1,1,0
2008-07-26,0.0,7,-0.08610726,0.75,0.15,0.1,0,1
2008-07-27,0.6,7,-0.0487695,0.75,0.15,0.1,1,1
2008-07-28,0.3,7,-0.02228247,0.75,0.15,0.1,1,0
2008-07-29,0.0,7,-0.02269727,0.75,0.15,0.1,0,1
2008-07-30,0.5,7,-0.006211537,0.75,0.15,0.1,1,1
2008-07-31,6.8,7,0.005540864,0.75,0.15,0.1,1,1
2008-08-01,0.2,8,0.06346325,0.8,0.15,0.05,1,1
2008-08-02,0.4,8,0.07039019,0.8,0.15,0.05,1,0
2008-08-03,0.0,8,0.0793175,0.8,0.15,0.05,0,0
2008-08-04,0.0,8,0.06267036,0.8,0.15,0.05,0,1
2008-08-05,0.3,8,0.07343476,0.8,0.15,0.05,1,1
2008-08-06,1.4,8,0.1401424,0.8,0.15,0.05,1,0
2008-08-07,0.0,8,0.16664679999999998,0.8,0.15,0.05,0,0
2008-08-08,0.0,8,0.21872310000000003,0.8,0.15,0.05,0,0
2008-08-09,0.0,8,0.28329099999999996,0.8,0.15,0.05,0,1
2008-08-10,13.0,8,0.28940190000000005,0.8,0.15,0.05,1,1
2008-08-11,13.2,8,0.2667049,0.8,0.15,0.05,1,1
2008-08-12,1.0,8,0.15847229999999998,0.8,0.15,0.05,1,1
2008-08-13,3.5,8,0.09201077,0.8,0.15,0.05,1,1
2008-08-14,3.1,8,0.05275497,0.8,0.15,0.05,1,1
2008-08-15,0.6,8,0.03154068,0.8,0.15,0.05,1,0
2008-08-16,0.0,8,-0.03738995,0.8,0.15,0.05,0,1
2008-08-17,15.6,8,-0.1106193,0.8,0.15,0.05,1,1
2008-08-18,4.9,8,-0.1455705,0.8,0.15,0.05,1,1
2008-08-19,2.1,8,-0.131189,0.8,0.15,0.05,1,1
2008-08-20,0.7,8,-0.1086944,0.8,0.15,0.05,1,1
2008-08-21,2.2,8,-0.04384013,0.8,0.15,0.05,1,1
2008-08-22,8.7,8,0.01423432,0.8,0.15,0.05,1,1
2008-08-23,5.9,8,-0.02219762,0.8,0.15,0.05,1,1
2008-08-24,4.1,8,-0.08333324,0.8,0.15,0.05,1,1
2008-08-25,0.4,8,-0.10327639999999999,0.8,0.15,0.05,1,0
2008-08-26,0.0,8,-0.10837169999999999,0.8,0.15,0.05,0,1
2008-08-27,0.3,8,-0.11223039999999998,0.8,0.15,0.05,1,1
2008-08-28,2.6,8,-0.1497041,0.8,0.15,0.05,1,1
2008-08-29,0.3,8,-0.1536693,0.8,0.15,0.05,1,0
2008-08-30,0.0,8,-0.09129771,0.8,0.15,0.05,0,1
2008-08-31,7.0,8,-0.09044395,0.8,0.15,0.05,1,1
2008-09-01,1.2,9,-0.11993469999999999,0.9,0.05,0.05,1,1
2008-09-02,0.3,9,-0.08929724,0.9,0.05,0.05,1,1
2008-09-03,6.1,9,-0.0764903,0.9,0.05,0.05,1,1
2008-09-04,4.2,9,-0.09160678,0.9,0.05,0.05,1,0
2008-09-05,0.0,9,-0.0858306,0.9,0.05,0.05,0,0
2008-09-06,0.0,9,-0.07105988,0.9,0.05,0.05,0,1
2008-09-07,0.2,9,-0.08935681,0.9,0.05,0.05,1,1
2008-09-08,0.1,9,-0.03358328,0.9,0.05,0.05,1,0
2008-09-09,0.0,9,-0.05044962,0.9,0.05,0.05,0,1
